,all_scores,all_mean_scores,e_solved
122,0.0,0.02100000036880374,1385
123,0.0,0.02100000036880374,1385
124,0.0,0.02100000036880374,1385
125,0.0,0.02100000036880374,1385
126,0.10000000149011612,0.021100000366568564,1385
127,0.0,0.021100000366568564,1385
128,0.0,0.019100000336766242,1385
129,0.0,0.019100000336766242,1385
130,0.0,0.019100000336766242,1385
131,0.0,0.018200000319629907,1385
132,0.10000000149011612,0.019200000334531068,1385
133,0.0,0.019200000334531068,1385
134,0.0,0.019200000334531068,1385
135,0.0,0.019200000334531068,1385
136,0.0,0.019200000334531068,1385
137,0.0,0.018300000317394732,1385
138,0.0,0.018300000317394732,1385
139,0.0,0.018300000317394732,1385
140,0.0,0.018300000317394732,1385
141,0.0,0.018300000317394732,1385
142,0.0,0.018300000317394732,1385
143,0.0,0.018300000317394732,1385
144,0.09000000171363354,0.019200000334531068,1385
145,0.0,0.019200000334531068,1385
146,0.0,0.019200000334531068,1385
147,0.0,0.019200000334531068,1385
148,0.0,0.019200000334531068,1385
149,0.0,0.019200000334531068,1385
150,0.0,0.019200000334531068,1385
151,0.10000000149011612,0.02020000034943223,1385
152,0.0,0.02020000034943223,1385
153,0.0,0.02020000034943223,1385
154,0.0,0.02020000034943223,1385
155,0.0,0.019200000334531068,1385
156,0.0,0.019200000334531068,1385
157,0.0,0.019200000334531068,1385
158,0.0,0.019200000334531068,1385
159,0.09000000171363354,0.019100000336766242,1385
160,0.10000000149011612,0.020100000351667403,1385
161,0.0,0.020100000351667403,1385
162,0.0,0.019200000334531068,1385
163,0.09000000171363354,0.020100000351667403,1385
164,0.0,0.020100000351667403,1385
165,0.09000000171363354,0.02100000036880374,1385
166,0.0,0.02100000036880374,1385
167,0.0,0.020100000333040952,1385
168,0.0,0.020100000333040952,1385
169,0.0,0.020100000333040952,1385
170,0.0,0.020100000333040952,1385
171,0.09000000171363354,0.020000000335276127,1385
172,0.0,0.020000000335276127,1385
173,0.10000000149011612,0.021000000350177288,1385
174,0.0,0.020000000335276127,1385
175,0.0,0.020000000335276127,1385
176,0.0,0.020000000335276127,1385
177,0.0,0.020000000335276127,1385
178,0.0,0.020000000335276127,1385
179,0.0,0.020000000335276127,1385
180,0.0,0.020000000335276127,1385
181,0.0,0.020000000335276127,1385
182,0.0,0.020000000335276127,1385
183,0.0,0.020000000335276127,1385
184,0.0,0.020000000335276127,1385
185,0.0,0.020000000335276127,1385
186,0.10000000149011612,0.020000000335276127,1385
187,0.0,0.020000000335276127,1385
188,0.0,0.020000000335276127,1385
189,0.0,0.020000000335276127,1385
190,0.0,0.020000000335276127,1385
191,0.10000000149011612,0.021000000350177288,1385
192,0.0,0.020100000333040952,1385
193,0.0,0.01910000031813979,1385
194,0.0,0.01910000031813979,1385
195,0.10000000149011612,0.020100000333040952,1385
196,0.0,0.020100000333040952,1385
197,0.0,0.020100000333040952,1385
198,0.0,0.020100000333040952,1385
199,0.0,0.01910000031813979,1385
200,0.0,0.01910000031813979,1385
201,0.0,0.01910000031813979,1385
202,0.10000000149011612,0.019200000315904617,1385
203,0.0,0.01830000029876828,1385
204,0.0,0.01730000028386712,1385
205,0.0,0.016400000266730785,1385
206,0.0,0.016400000266730785,1385
207,0.0,0.016400000266730785,1385
208,0.0,0.016400000266730785,1385
209,0.0,0.016400000266730785,1385
210,0.0,0.016400000266730785,1385
211,0.0,0.015400000251829624,1385
212,0.0,0.015400000251829624,1385
213,0.10000000149011612,0.016400000266730785,1385
214,0.10000000149011612,0.017400000281631946,1385
215,0.0,0.016400000266730785,1385
216,0.0,0.016400000266730785,1385
217,0.09000000171363354,0.01730000028386712,1385
218,0.10000000149011612,0.01830000029876828,1385
219,0.0,0.01830000029876828,1385
220,0.09000000171363354,0.019200000315904617,1385
221,0.0,0.01830000029876828,1385
222,0.0,0.01830000029876828,1385
223,0.09000000171363354,0.019200000315904617,1385
224,0.10000000149011612,0.020200000330805778,1385
225,0.0,0.020200000330805778,1385
226,0.0,0.019200000315904617,1385
227,0.10000000149011612,0.020200000330805778,1385
228,0.0,0.020200000330805778,1385
229,0.0,0.020200000330805778,1385
230,0.10000000149011612,0.02120000034570694,1385
231,0.0,0.02120000034570694,1385
232,0.0,0.020200000330805778,1385
233,0.0,0.020200000330805778,1385
234,0.0,0.020200000330805778,1385
235,0.10000000149011612,0.02120000034570694,1385
236,0.0,0.02120000034570694,1385
237,0.0,0.02120000034570694,1385
238,0.0,0.02120000034570694,1385
239,0.0,0.02120000034570694,1385
240,0.0,0.02120000034570694,1385
241,0.0,0.02120000034570694,1385
242,0.0,0.02120000034570694,1385
243,0.0,0.02120000034570694,1385
244,0.0,0.020300000328570603,1385
245,0.0,0.020300000328570603,1385
246,0.0,0.020300000328570603,1385
247,0.0,0.020300000328570603,1385
248,0.0,0.020300000328570603,1385
249,0.10000000149011612,0.021300000343471764,1385
250,0.0,0.021300000343471764,1385
251,0.09000000171363354,0.02120000034570694,1385
252,0.0,0.02120000034570694,1385
253,0.0,0.02120000034570694,1385
254,0.0,0.02120000034570694,1385
255,0.10000000149011612,0.0222000003606081,1385
256,0.0,0.0222000003606081,1385
257,0.0,0.0222000003606081,1385
258,0.10000000149011612,0.02320000037550926,1385
259,0.0,0.022300000358372925,1385
260,0.10000000149011612,0.022300000358372925,1385
261,0.0,0.022300000358372925,1385
262,0.0,0.022300000358372925,1385
263,0.0,0.02140000034123659,1385
264,0.0,0.02140000034123659,1385
265,0.0,0.020500000324100254,1385
266,0.09000000171363354,0.02140000034123659,1385
267,0.0,0.02140000034123659,1385
268,0.10000000149011612,0.02240000035613775,1385
269,0.19000000320374966,0.024300000388175248,1385
270,0.0,0.024300000388175248,1385
271,0.10000000149011612,0.024400000385940077,1385
272,0.0,0.024400000385940077,1385
273,0.0,0.023400000371038912,1385
274,0.0,0.023400000371038912,1385
275,0.0,0.023400000371038912,1385
276,0.0,0.023400000371038912,1385
277,0.0,0.023400000371038912,1385
278,0.0,0.023400000371038912,1385
279,0.0,0.023400000371038912,1385
280,0.0,0.023400000371038912,1385
281,0.10000000149011612,0.024400000385940077,1385
282,0.0,0.024400000385940077,1385
283,0.0,0.024400000385940077,1385
284,0.0,0.024400000385940077,1385
285,0.0,0.024400000385940077,1385
286,0.0,0.023400000371038912,1385
287,0.0,0.023400000371038912,1385
288,0.0,0.023400000371038912,1385
289,0.0,0.023400000371038912,1385
290,0.0,0.023400000371038912,1385
291,0.0,0.02240000035613775,1385
292,0.0,0.02240000035613775,1385
293,0.0,0.02240000035613775,1385
294,0.0,0.02240000035613775,1385
295,0.0,0.02140000034123659,1385
296,0.0,0.02140000034123659,1385
297,0.0,0.02140000034123659,1385
298,0.0,0.02140000034123659,1385
299,0.0,0.02140000034123659,1385
300,0.09000000171363354,0.022300000358372925,1385
301,0.09000000171363354,0.02320000037550926,1385
302,0.0,0.0222000003606081,1385
303,0.0,0.0222000003606081,1385
304,0.09000000171363354,0.023100000377744435,1385
305,0.09000000171363354,0.02400000039488077,1385
306,0.10000000149011612,0.025000000409781932,1385
307,0.0,0.025000000409781932,1385
308,0.0,0.025000000409781932,1385
309,0.0,0.025000000409781932,1385
310,0.09000000171363354,0.025900000426918268,1385
311,0.10000000149011612,0.02690000044181943,1385
312,0.09000000171363354,0.027800000458955764,1385
313,0.09000000171363354,0.02770000046119094,1385
314,0.10000000149011612,0.02770000046119094,1385
315,0.09000000171363354,0.028600000478327274,1385
316,0.09000000171363354,0.02950000049546361,1385
317,0.0,0.028600000478327274,1385
318,0.0,0.027600000463426113,1385
319,0.0,0.027600000463426113,1385
320,0.09000000171363354,0.027600000463426113,1385
321,0.10000000149011612,0.028600000478327274,1385
322,0.10000000149011612,0.029600000493228435,1385
323,0.10000000149011612,0.02970000049099326,1385
324,0.0,0.0287000004760921,1385
325,0.09000000171363354,0.029600000493228435,1385
326,0.10000000149011612,0.030600000508129596,1385
327,0.10000000149011612,0.030600000508129596,1385
328,0.10000000149011612,0.03160000052303076,1385
329,0.09000000171363354,0.03250000054016709,1385
330,0.10000000149011612,0.03250000054016709,1385
331,0.09000000171363354,0.03340000055730343,1385
332,0.20000000298023224,0.035400000587105754,1385
333,0.10000000149011612,0.03640000060200691,1385
334,0.10000000149011612,0.037400000616908076,1385
335,0.10000000149011612,0.037400000616908076,1385
336,0.10000000149011612,0.038400000631809234,1385
337,0.09000000171363354,0.03930000064894557,1385
338,0.09000000171363354,0.040200000666081905,1385
339,0.09000000171363354,0.041100000683218244,1385
340,0.09000000171363354,0.042000000700354576,1385
341,0.10000000149011612,0.04300000071525574,1385
342,0.10000000149011612,0.0440000007301569,1385
343,0.10000000149011612,0.04500000074505806,1385
344,0.09000000171363354,0.045900000762194394,1385
345,0.09000000171363354,0.04680000077933073,1385
346,0.09000000171363354,0.047700000796467065,1385
347,0.09000000171363354,0.048600000813603404,1385
348,0.0,0.048600000813603404,1385
349,0.10000000149011612,0.048600000813603404,1385
350,0.0,0.048600000813603404,1385
351,0.09000000171363354,0.048600000813603404,1385
352,0.10000000149011612,0.04960000082850456,1385
353,0.10000000149011612,0.050600000843405726,1385
354,0.10000000149011612,0.051600000858306884,1385
355,0.10000000149011612,0.051600000858306884,1385
356,0.10000000149011612,0.05260000087320805,1385
357,0.0,0.05260000087320805,1385
358,0.09000000171363354,0.05250000087544322,1385
359,0.10000000149011612,0.05350000089034438,1385
360,0.09000000171363354,0.053400000892579555,1385
361,0.10000000149011612,0.05440000090748072,1385
362,0.09000000171363354,0.05530000092461705,1385
363,0.10000000149011612,0.056300000939518216,1385
364,0.09000000171363354,0.05720000095665455,1385
365,0.09000000171363354,0.05810000097379089,1385
366,0.10000000149011612,0.05820000097155571,1385
367,0.10000000149011612,0.05920000098645687,1385
368,0.0,0.05820000097155571,1385
369,0.09000000171363354,0.05720000095665455,1385
370,0.09000000171363354,0.05810000097379089,1385
371,0.0,0.05710000095888972,1385
372,0.09000000171363354,0.05800000097602606,1385
373,0.09000000171363354,0.058900000993162394,1385
374,0.09000000171363354,0.059800001010298726,1385
375,0.09000000171363354,0.060700001027435065,1385
376,0.10000000149011612,0.06170000104233622,1385
377,0.10000000149011612,0.06270000105723739,1385
378,0.10000000149011612,0.06370000107213855,1385
379,0.09000000171363354,0.06460000108927488,1385
380,0.09000000171363354,0.06550000110641122,1385
381,0.10000000149011612,0.06550000110641122,1385
382,0.09000000171363354,0.06640000112354755,1385
383,0.09000000171363354,0.0673000011406839,1385
384,0.09000000171363354,0.06820000115782023,1385
385,0.10000000149011612,0.06920000117272139,1385
386,0.10000000149011612,0.07020000118762254,1385
387,0.10000000149011612,0.0712000012025237,1385
388,0.10000000149011612,0.07220000121742487,1385
389,0.10000000149011612,0.07320000123232603,1385
390,0.10000000149011612,0.0742000012472272,1385
391,0.09000000171363354,0.07510000126436353,1385
392,0.10000000149011612,0.0761000012792647,1385
393,0.09000000171363354,0.07700000129640103,1385
394,0.20000000298023224,0.07900000132620334,1385
395,0.10000000149011612,0.0800000013411045,1385
396,0.0,0.0800000013411045,1385
397,0.30000000447034836,0.08300000138580799,1385
398,0.10000000149011612,0.08400000140070915,1385
399,0.09000000171363354,0.08490000141784548,1385
400,0.09000000171363354,0.08490000141784548,1385
401,0.09000000171363354,0.08490000141784548,1385
402,0.09000000171363354,0.08580000143498183,1385
403,0.10000000149011612,0.08680000144988298,1385
404,0.09000000171363354,0.08680000144988298,1385
405,0.10000000149011612,0.08690000144764781,1385
406,0.10000000149011612,0.08690000144764781,1385
407,0.09000000171363354,0.08780000146478414,1385
408,0.10000000149011612,0.08880000147968531,1385
409,0.09000000171363354,0.08970000149682164,1385
410,0.09000000171363354,0.08970000149682164,1385
411,0.10000000149011612,0.08970000149682164,1385
412,0.10000000149011612,0.08980000149458647,1385
413,0.0,0.08890000147745013,1385
414,0.10000000149011612,0.08890000147745013,1385
415,0.10000000149011612,0.08900000147521496,1385
416,0.09000000171363354,0.08900000147521496,1385
417,0.09000000171363354,0.08990000149235129,1385
418,0.10000000149011612,0.09090000150725246,1385
419,0.10000000149011612,0.09190000152215362,1385
420,0.09000000171363354,0.09190000152215362,1385
421,0.09000000171363354,0.09180000152438879,1385
422,0.09000000171363354,0.09170000152662397,1385
423,0.10000000149011612,0.09170000152662397,1385
424,0.09000000171363354,0.0926000015437603,1385
425,0.10000000149011612,0.09270000154152512,1385
426,0.20000000298023224,0.09370000155642629,1385
427,0.09000000171363354,0.09360000155866147,1385
428,0.10000000149011612,0.09360000155866147,1385
429,0.0,0.09270000154152512,1385
430,0.10000000149011612,0.09270000154152512,1385
431,0.09000000171363354,0.09270000154152512,1385
432,0.10000000149011612,0.09170000152662397,1385
433,0.0,0.0907000015117228,1385
434,0.09000000171363354,0.09060000151395797,1385
435,0.10000000149011612,0.09060000151395797,1385
436,0.09000000171363354,0.09050000151619315,1385
437,0.09000000171363354,0.09050000151619315,1385
438,0.09000000171363354,0.09050000151619315,1385
439,0.09000000171363354,0.09050000151619315,1385
440,0.10000000149011612,0.09060000151395797,1385
441,0.09000000171363354,0.09050000151619315,1385
442,0.10000000149011612,0.09050000151619315,1385
443,0.10000000149011612,0.09050000151619315,1385
444,0.0,0.08960000149905682,1385
445,0.09000000171363354,0.08960000149905682,1385
446,0.10000000149011612,0.08970000149682164,1385
447,0.0,0.08880000147968531,1385
448,0.09000000171363354,0.08970000149682164,1385
449,0.09000000171363354,0.08960000149905682,1385
450,0.09000000171363354,0.09050000151619315,1385
451,0.10000000149011612,0.09060000151395797,1385
452,0.09000000171363354,0.09050000151619315,1385
453,0.0,0.08950000150129199,1385
454,0.09000000171363354,0.08940000150352717,1385
455,0.0,0.088400001488626,1385
456,0.09000000171363354,0.08830000149086117,1385
457,0.20000000298023224,0.0903000015206635,1385
458,0.09000000171363354,0.0903000015206635,1385
459,0.10000000149011612,0.0903000015206635,1385
460,0.09000000171363354,0.0903000015206635,1385
461,0.09000000171363354,0.09020000152289867,1385
462,0.10000000149011612,0.0903000015206635,1385
463,0.09000000171363354,0.09020000152289867,1385
464,0.09000000171363354,0.09020000152289867,1385
465,0.09000000171363354,0.09020000152289867,1385
466,0.10000000149011612,0.09020000152289867,1385
467,0.09000000171363354,0.09010000152513385,1385
468,0.09000000171363354,0.09100000154227018,1385
469,0.10000000149011612,0.091100001540035,1385
470,0.10000000149011612,0.09120000153779984,1385
471,0.10000000149011612,0.092200001552701,1385
472,0.10000000149011612,0.09230000155046582,1385
473,0.09000000171363354,0.09230000155046582,1385
474,0.09000000171363354,0.09230000155046582,1385
475,0.09000000171363354,0.09230000155046582,1385
476,0.09000000171363354,0.092200001552701,1385
477,0.10000000149011612,0.092200001552701,1385
478,0.4000000059604645,0.09520000159740448,1385
479,0.10000000149011612,0.09530000159516931,1385
480,0.09000000171363354,0.09530000159516931,1385
481,0.09000000171363354,0.09520000159740448,1385
482,0.10000000149011612,0.09530000159516931,1385
483,0.10000000149011612,0.09540000159293413,1385
484,0.10000000149011612,0.09550000159069896,1385
485,0.09000000171363354,0.09540000159293413,1385
486,0.10000000149011612,0.09540000159293413,1385
487,0.09000000171363354,0.09530000159516931,1385
488,0.09000000171363354,0.09520000159740448,1385
489,0.20000000298023224,0.09620000161230564,1385
490,0.09000000171363354,0.09610000161454081,1385
491,0.09000000171363354,0.09610000161454081,1385
492,0.10000000149011612,0.09610000161454081,1385
493,0.09000000171363354,0.09610000161454081,1385
494,0.09000000171363354,0.09500000160187483,1385
495,0.10000000149011612,0.09500000160187483,1385
496,0.09000000171363354,0.09590000161901116,1385
497,0.0,0.09290000157430768,1385
498,0.09000000171363354,0.09280000157654285,1385
499,0.09000000171363354,0.09280000157654285,1385
500,0.20000000298023224,0.09390000158920885,1385
501,0.09000000171363354,0.09390000158920885,1385
502,0.09000000171363354,0.09390000158920885,1385
503,0.09000000171363354,0.09380000159144401,1385
504,0.09000000171363354,0.09380000159144401,1385
505,0.09000000171363354,0.0937000015936792,1385
506,0.10000000149011612,0.0937000015936792,1385
507,0.09000000171363354,0.0937000015936792,1385
508,0.10000000149011612,0.0937000015936792,1385
509,0.09000000171363354,0.0937000015936792,1385
510,0.09000000171363354,0.0937000015936792,1385
511,0.10000000149011612,0.0937000015936792,1385
512,0.10000000149011612,0.0937000015936792,1385
513,0.10000000149011612,0.09470000160858034,1385
514,0.10000000149011612,0.09470000160858034,1385
515,0.10000000149011612,0.09470000160858034,1385
516,0.30000000447034836,0.09680000163614749,1385
517,0.20000000298023224,0.09790000164881349,1385
518,0.09000000171363354,0.09780000165104866,1385
519,0.09000000171363354,0.09770000165328384,1385
520,0.09000000171363354,0.09770000165328384,1385
521,0.20000000298023224,0.09880000166594982,1385
522,0.09000000171363354,0.09880000166594982,1385
523,0.20000000298023224,0.09980000168085099,1385
524,0.09000000171363354,0.09980000168085099,1385
525,0.10000000149011612,0.09980000168085099,1385
526,0.10000000149011612,0.09880000166594982,1385
527,0.0,0.09790000164881349,1385
528,0.09000000171363354,0.09780000165104866,1385
529,0.09000000171363354,0.09870000166818499,1385
530,0.09000000171363354,0.09860000167042017,1385
531,0.20000000298023224,0.09970000168308615,1385
532,0.09000000171363354,0.09960000168532133,1385
533,0.09000000171363354,0.10050000170245767,1385
534,0.0,0.09960000168532133,1385
535,0.10000000149011612,0.09960000168532133,1385
536,0.09000000171363354,0.09960000168532133,1385
537,0.0,0.09870000166818499,1385
538,0.09000000171363354,0.09870000166818499,1385
539,0.20000000298023224,0.09980000168085099,1385
540,0.10000000149011612,0.09980000168085099,1385
541,0.20000000298023224,0.10090000169351697,1385
542,0.09000000171363354,0.10080000169575215,1385
543,0.09000000171363354,0.10070000169798732,1385
544,0.20000000298023224,0.10270000172778965,1385
545,0.30000000447034836,0.1048000017553568,1385
546,0.20000000298023224,0.10580000177025795,1385
547,0.09000000171363354,0.10670000178739429,1385
548,0.10000000149011612,0.10680000178515911,1385
549,0.09000000171363354,0.10680000178515911,1385
550,0.09000000171363354,0.10680000178515911,1385
551,0.0,0.10580000177025795,1385
552,0.09000000171363354,0.10580000177025795,1385
553,0.30000000447034836,0.10880000181496144,1385
554,0.10000000149011612,0.10890000181272626,1385
555,0.09000000171363354,0.10980000182986259,1385
556,0.10000000149011612,0.10990000182762742,1385
557,0.0,0.10790000179782509,1385
558,0.10000000149011612,0.10800000179558993,1385
559,0.09000000171363354,0.10790000179782509,1385
560,0.10000000149011612,0.10800000179558993,1385
561,0.09000000171363354,0.10800000179558993,1385
562,0.09000000171363354,0.10790000179782509,1385
563,0.09000000171363354,0.10790000179782509,1385
564,0.09000000171363354,0.10790000179782509,1385
565,0.20000000298023224,0.10900000181049109,1385
566,0.09000000171363354,0.10890000181272626,1385
567,0.09000000171363354,0.10890000181272626,1385
568,0.09000000171363354,0.10890000181272626,1385
569,0.10000000149011612,0.10890000181272626,1385
570,0.10000000149011612,0.10890000181272626,1385
571,0.19000000320374966,0.10980000182986259,1385
572,0.20000000298023224,0.11080000184476375,1385
573,0.09000000171363354,0.11080000184476375,1385
574,0.20000000298023224,0.11190000185742974,1385
575,0.09000000171363354,0.11190000185742974,1385
576,0.10000000149011612,0.11200000185519457,1385
577,0.10000000149011612,0.11200000185519457,1385
578,0.10000000149011612,0.10900000181049109,1385
579,0.10000000149011612,0.10900000181049109,1385
580,0.09000000171363354,0.10900000181049109,1385
581,0.30000000447034836,0.11110000183805824,1385
582,0.09000000171363354,0.1110000018402934,1385
583,0.10000000149011612,0.1110000018402934,1385
584,0.10000000149011612,0.1110000018402934,1385
585,0.10000000149011612,0.11110000183805824,1385
586,0.09000000171363354,0.1110000018402934,1385
587,0.10000000149011612,0.11110000183805824,1385
588,0.09000000171363354,0.11110000183805824,1385
589,0.09000000171363354,0.11000000182539224,1385
590,0.09000000171363354,0.11000000182539224,1385
591,0.09000000171363354,0.11000000182539224,1385
592,0.20000000298023224,0.1110000018402934,1385
593,0.09000000171363354,0.1110000018402934,1385
594,0.30000000447034836,0.11310000186786055,1385
595,0.10000000149011612,0.11310000186786055,1385
596,0.09000000171363354,0.11310000186786055,1385
597,0.09000000171363354,0.11400000188499688,1385
598,0.09000000171363354,0.11400000188499688,1385
599,0.20000000298023224,0.11510000189766288,1385
600,0.20000000298023224,0.11510000189766288,1385
601,0.20000000298023224,0.11620000191032887,1385
602,0.09000000171363354,0.11620000191032887,1385
603,0.10000000149011612,0.1163000019080937,1385
604,0.20000000298023224,0.11740000192075968,1385
605,0.09000000171363354,0.11740000192075968,1385
606,0.30000000447034836,0.119400001950562,1385
607,0.20000000298023224,0.12050000196322799,1385
608,0.10000000149011612,0.12050000196322799,1385
609,0.09000000171363354,0.12050000196322799,1385
610,0.20000000298023224,0.12160000197589398,1385
611,0.09000000171363354,0.12150000197812914,1385
612,0.09000000171363354,0.12140000198036432,1385
613,0.09000000171363354,0.12130000198259949,1385
614,0.10000000149011612,0.12130000198259949,1385
615,0.09000000171363354,0.12120000198483467,1385
616,0.09000000171363354,0.11910000195726753,1385
617,0.10000000149011612,0.11810000194236636,1385
618,0.09000000171363354,0.11810000194236636,1385
619,0.20000000298023224,0.11920000195503234,1385
620,0.09000000171363354,0.11920000195503234,1385
621,0.09000000171363354,0.11810000194236636,1385
622,0.0,0.11720000192523003,1385
623,0.20000000298023224,0.11720000192523003,1385
624,0.09000000171363354,0.11720000192523003,1385
625,0.10000000149011612,0.11720000192523003,1385
626,0.09000000171363354,0.1171000019274652,1385
627,0.09000000171363354,0.11800000194460153,1385
628,0.09000000171363354,0.11800000194460153,1385
629,0.10000000149011612,0.11810000194236636,1385
630,0.30000000447034836,0.12020000196993351,1385
631,0.0,0.1182000019401312,1385
632,0.09000000171363354,0.1182000019401312,1385
633,0.09000000171363354,0.1182000019401312,1385
634,0.20000000298023224,0.12020000196993351,1385
635,0.20000000298023224,0.12120000198483467,1385
636,0.09000000171363354,0.12120000198483467,1385
637,0.09000000171363354,0.122100002001971,1385
638,0.09000000171363354,0.122100002001971,1385
639,0.5000000074505806,0.12510000204667449,1385
640,0.09000000171363354,0.12500000204890965,1385
641,0.09000000171363354,0.12390000203624368,1385
642,0.5000000074505806,0.12800000209361315,1385
643,0.800000011920929,0.1351000021956861,1385
644,0.30000000447034836,0.13610000221058727,1385
645,0.09000000171363354,0.1340000021830201,1385
646,0.09000000171363354,0.13290000217035414,1385
647,0.20000000298023224,0.1340000021830201,1385
648,0.09000000171363354,0.1339000021852553,1385
649,0.09000000171363354,0.1339000021852553,1385
650,0.09000000171363354,0.1339000021852553,1385
651,0.10000000149011612,0.13490000220015644,1385
652,0.19000000320374966,0.1359000022150576,1385
653,0.10000000149011612,0.1339000021852553,1385
654,0.10000000149011612,0.1339000021852553,1385
655,0.10000000149011612,0.1340000021830201,1385
656,0.09000000171363354,0.1339000021852553,1385
657,0.20000000298023224,0.1359000022150576,1385
658,0.09000000171363354,0.1358000022172928,1385
659,0.10000000149011612,0.1359000022150576,1385
660,0.09000000171363354,0.1358000022172928,1385
661,0.20000000298023224,0.13690000222995877,1385
662,0.10000000149011612,0.1370000022277236,1385
663,0.20000000298023224,0.1381000022403896,1385
664,0.10000000149011612,0.1382000022381544,1385
665,0.10000000149011612,0.13720000222325324,1385
